"_defaultColorIndex","class","id","name","x","y"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.768","0.651"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.778","0.624"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.788","0.598"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.798","0.57"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.808","0.54"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.818","0.508"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.828","0.472"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.838","0.439"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.848","0.403"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.859","0.365"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.869","0.325"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.879","0.271"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.889","0.211"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.899","0.168"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.909","0.151"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.919","0.134"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.929","0.117"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.939","0.101"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.949","0.084"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.96","0.067"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.97","0.05"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.98","0.034"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.99","0.017"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","1","0"
